bookNr,name,dies,sex,age,isHighBorn,isWarg,isMagicUser,isBastard,isPOV,prevChapterAmount,hasValyrianSteel,height,hairColor,eyeColor,houseAllegiance,organization,location,title
2,Goodwife Harra,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Goodwife
2,Weese,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Saathos,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Captain Quhuru Mo,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Mo,none,unknown,Captain
2,Dancy,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Marei,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Pia,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Alyn Stackspear,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stackspear,none,unknown,Ser
2,Wat,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Dunaver,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
2,Jodge,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Tothmure,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
2,Joss Stilwood,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stilwood,none,unknown,
2,Eggon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Layna,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Tobbot,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Durran Godsgrief,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Godsgrief,none,unknown,King
2,Elenei,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Rupert Brax,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Brax,none,unknown,Ser
2,Lymond Vikary,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vikary,none,unknown,Ser
2,Antario Jast,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Jast,none,unknown,Lord
2,Septon Osmynd,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septon
2,Parmen Crane,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Crane,none,unknown,Ser
2,Emmon Cuy,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Cuy,none,unknown,Ser
2,Gawen Wylde,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Wylde,none,unknown,Ser
2,Alester Florent,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Florent,none,unknown,Lord
2,Stygg,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Werlag,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Tymor,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Urzen,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Lorren,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Gevin Harlaw,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Harlaw,none,unknown,
2,Maron Botley,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Botley,none,unknown,
2,Todric,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Andrik,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Dunstan Drumm,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Drumm,none,unknown,Lord
2,Lucan,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Lyonel,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
2,Tuffleberry,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Rymund,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Enger,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Delp,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Lew,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Poul Pemford,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Pemford,none,unknown,
2,Myles,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Mathos Mallarawan,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Mallarawan,none,unknown,
2,Wendello Qar Deeth,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Qar Deeth,none,unknown,
2,Egon Emeros,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Emeros,none,unknown,
2,Osmund Kettleblack,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Kettleblack,none,unknown,Ser
2,Osney Kettleblack,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Kettleblack,none,unknown,
2,Osfryd Kettleblack,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Kettleblack,none,unknown,
2,Bryan Fossoway,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Fossoway,none,unknown,Ser
2,Eldon Estermont,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Estermont,none,unknown,Lord
2,Erren Florent,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Florent,none,unknown,Ser
2,Elwood Meadows,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Meadows,none,unknown,Lord
2,Rattleshirt,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Harma,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Alfyn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,The Weeping Man,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Ebben,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Symon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Kym,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
2,Deremond,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Deremond,none,unknown,Lord
2,Mebble,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Aenys Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Ser
2,Cadwyn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
2,Ben,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Shagwell,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Holger,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Wisdom Pollitor,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Wisdom
2,Drennan,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Squint,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Aggar,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Gynir,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Dalbridge,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Stonesnake,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Ygritte,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Brandon Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord
2,Jeffory Mallister,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Mallister,none,unknown,
2,Kyle Royce,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Royce,none,unknown,
2,Elbert Arryn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Arryn,none,unknown,
2,Kromm,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Cadwyl,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Imry Florent,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Florent,none,unknown,Ser
2,Arneld,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
2,Urrathon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Sybassion,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Belwas,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Walton,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Septon Utt,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septon
2,Qyburn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Urswyck,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Harys Haigh,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Haigh,none,unknown,Ser
2,Philip Foote,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Foote,none,unknown,Ser
2,Edwyd Fossoway,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Fossoway,none,unknown,Ser
2,Willit,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Josmyn Peckledon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Peckledon,none,unknown,
2,Bonifer Hasty,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hasty,none,unknown,Ser
2,Dermot,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
2,Timon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
2,Aurane Waters,0,M,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Waters,none,unknown,
2,Dykk Harlaw,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Harlaw,none,unknown,
2,Endehar,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Rolfe,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Harrag Sharp,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Sharp,none,unknown,
2,Kenned,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Ramsay Snow,0,M,30,0,0,0,1,0,0,0,5.5,unknown,unknown,Snow,none,unknown,
2,Ballabar,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
2,Ragwyle,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Edwyle Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord
2,Willam Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord
2,Artos Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,
2,Donnor Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord
2,Beron Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord
2,Rodwell Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord
2,Jonnel Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord
2,Barth Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,Lord
2,Edwyn Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Jorah Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Jonos Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Brandon Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Walton Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Edderion Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Eyron Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Benjen Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Benjen Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Edrick Stark,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stark,none,unknown,King
2,Aemon Estermont,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Estermont,none,unknown,Ser
2,Alyn Estermont,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Estermont,none,unknown,Ser
2,Shyra Errol,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Errol,none,unknown,Lady
2,Donnel Swann,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Swann,none,unknown,Ser
2,Jurne,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
2,Lomas Estermont,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Estermont,none,unknown,Ser
2,Andrew Estermont,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Estermont,none,unknown,Ser
2,Stannis Seaworth,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Seaworth,none,unknown,
2,Steffon Seaworth,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Seaworth,none,unknown,
2,Lyman Darry,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Darry,none,unknown,
2,Halmon Paege,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Paege,none,unknown,Ser
2,Berena Tallhart,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tallhart,none,unknown,
2,Brandon Tallhart,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tallhart,none,unknown,
2,Eddara Tallhart,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tallhart,none,unknown,
2,Sybelle Glover,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Glover,none,unknown,Lady
2,Gawen Glover,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Glover,none,unknown,
2,Erena Glover,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Glover,none,unknown,
2,Robert Brax,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Brax,none,unknown,Ser
2,Captain Igon Vyrwel,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vyrwel,none,unknown,Captain
2,Butterbumps,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,
2,Melara Florent,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Florent,none,unknown,Lady
2,Alekyne Florent,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Florent,none,unknown,
2,Melessa Tarly,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tarly,none,unknown,Lady
2,Rhea Hightower,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Hightower,none,unknown,Lady
2,Ryam Florent,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Florent,none,unknown,Ser
2,Colin Florent,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Florent,none,unknown,Ser
2,Hosman Norcross,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Norcross,none,unknown,Ser
2,Alester Norcross,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Norcross,none,unknown,
2,Renly Norcross,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Norcross,none,unknown,
2,Omer,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Maester
2,Merrell Florent,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Florent,none,unknown,
2,Rylene Crane,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Crane,none,unknown,
2,Rycherd Crane,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Crane,none,unknown,Ser
2,Waldon Wynch,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Wynch,none,unknown,Lord
2,Rodrik Harlaw,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Harlaw,none,unknown,Lord
2,Stonehouse,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Stonehouse,none,unknown,Lord
2,Norne Goodbrother,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrother,none,unknown,Lord
2,Meldred Merlyn,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Merlyn,none,unknown,Lord
2,Sparr,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Sparr,none,unknown,Lord
2,Baelor Blacktyde,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Blacktyde,none,unknown,Lord
2,Donnor Saltcliffe,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Saltcliffe,none,unknown,Lord
2,Sunderly,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Sunderly,none,unknown,Lord
2,Marwyn Belmore,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Belmore,none,unknown,Ser
2,Myranda Royce,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Royce,none,unknown,
2,Perra Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Lady
2,Corenna Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Lady
2,Ryman Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Ser
2,Edwyn Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Janyce Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Walda Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Petyr Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Mylenda Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Perra Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Jeyne Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Lady
2,Aegon Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Maegelle Vance,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,
2,Dafyn Vance,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,Ser
2,Marianne Vance,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,
2,Walder Vance,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,
2,Patrek Vance,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vance,none,unknown,
2,Marsella Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Walton Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Deana Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Steffon Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Walda Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Bryan Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Tywin Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Willem Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Melesa Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Tyana Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Aegon Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Rhaegar Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Jeyne Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Robert Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Walda Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Jonos Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Perriane Haigh,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Haigh,none,unknown,
2,Leslyn Haigh,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Haigh,none,unknown,Ser
2,Walder Haigh,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Haigh,none,unknown,
2,Donnel Haigh,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Haigh,none,unknown,Ser
2,Alyn Haigh,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Haigh,none,unknown,
2,Cyrenna Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Lady
2,Alys Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Tytos Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Ser
2,Zhoe Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Zia Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Zachery Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Kyra Goodbrook,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrook,none,unknown,
2,Walder Goodbrook,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrook,none,unknown,
2,Jeyne Goodbrook,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Goodbrook,none,unknown,
2,Septon Luceon,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Septon
2,Amarei Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Lady
2,Bellena Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Arwood Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Ser
2,Ryella Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Ryella Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Androw Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Alyn Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Lythene Vypren,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vypren,none,unknown,Lady
2,Lucias Vypren,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vypren,none,unknown,
2,Elyana Wylde,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Wylde,none,unknown,
2,Jon Wylde,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Wylde,none,unknown,
2,Rickard Wylde,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Wylde,none,unknown,
2,Damon Vypren,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Vypren,none,unknown,Ser
2,Symond Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Betharios Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Alesander Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Alyx Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Bradamar Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Oro Tendyris,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Tendyris,none,unknown,
2,Wynafrei Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Mariya Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Lady
2,Amerei Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Pate,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,,none,unknown,Ser
2,Walda Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Marissa Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Geremy Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Ser
2,Carolei Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Sandor Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Cynthea Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Raymund Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Ser
2,Beony Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Robert Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Malwyn Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,ra Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Sarra Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Cersei Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Alyssa Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,Lady
2,Lothar Frey,0,M,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Leonella Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Tysane Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Walda Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
2,Emberlei Frey,0,F,30,0,0,0,0,0,0,0,5.5,unknown,unknown,Frey,none,unknown,
